Age,Gender,Nationality,City,City_Tier,Marital_Status,Education,Employment_Status,Monthly_Income_AED,Has_Credit_Card,Has_Loyalty_Card,Shopping_Frequency,Preferred_Channel,Preferred_Category,Avg_Monthly_Purchases,Avg_Basket_Size_AED,Returns_Per_Year,Discount_Seeker,Social_Media_Hours_Daily,Primary_Social_Platform,Responds_To_Influencer_Ads,Clicks_Email_Campaigns,App_Sessions_Per_Week,Last_Online_Purchase_Days,Brand_Loyalty_Score,NPS_Score,Customer_Tenure_Months,Support_Tickets_Last_Year,Referrals_Made,Shops_During_Ramadan,Shops_During_DSF,Prefers_Arabic_Content,Uses_Buy_Now_Pay_Later,Will_Buy,Max_Spend
56,Male,American,Abu Dhabi,Tier 1,Married,High School,Unemployed,1352,1,1,Weekly,Both,Home and Living,4,795,0,1,4.7,Instagram,1,0,6,2,9,9,56,1,3,1,0,0,0,1,3318
19,Female,Jordanian,Abu Dhabi,Tier 1,Single,Masters,Employed Full-Time,23607,1,1,Bi-Weekly,In-Store,Sports,16,2105,7,1,1.2,Snapchat,0,0,29,170,7,10,90,7,2,1,1,1,0,1,6857
49,Female,Jordanian,Dubai,Tier 1,Married,Bachelors,Self-Employed,17173,1,1,Bi-Weekly,In-Store,Travel,10,1780,3,0,5.9,TikTok,0,0,23,14,9,6,31,5,8,1,0,1,0,1,7022
30,Female,Indian,Dubai,Tier 1,Single,High School,Employed Full-Time,8164,0,0,Monthly,Online,Groceries,1,1812,6,0,7.4,TikTok,0,1,1,51,1,8,119,5,0,1,1,1,1,0,3402
63,Male,Jordanian,Dubai,Tier 1,Divorced,Bachelors,Employed Full-Time,16438,1,0,Bi-Weekly,In-Store,Luxury,11,76,6,1,1.7,YouTube,0,0,7,108,3,2,59,7,9,1,1,0,1,0,4154
44,Female,Emirati,Ras Al Khaimah,Tier 3,Single,Bachelors,Employed Full-Time,8852,1,1,Monthly,Both,Beauty,17,339,7,1,4.0,LinkedIn,0,0,24,49,10,2,107,0,4,0,1,0,0,1,5127
58,Male,Emirati,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,10713,0,0,Weekly,Both,Sports,18,77,8,0,6.0,LinkedIn,1,0,25,166,10,7,70,4,9,0,1,0,0,1,5031
34,Female,Egyptian,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,7183,0,0,Bi-Weekly,In-Store,Travel,15,2564,8,1,2.7,Snapchat,1,1,26,162,6,1,76,1,1,1,0,1,0,1,8360
57,Female,Emirati,Dubai,Tier 1,Married,Diploma,Student,1429,1,0,Monthly,Both,Electronics,6,1819,6,0,7.4,LinkedIn,0,0,21,29,1,8,43,2,4,1,0,0,0,0,3198
48,Male,Indian,Fujairah,Tier 3,Single,Diploma,Student,3824,1,1,Monthly,Online,Beauty,16,157,8,0,7.2,Twitter X,1,0,29,111,5,6,91,3,4,1,0,0,0,0,1439
51,Male,British,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,22793,1,1,Bi-Weekly,Both,Food and Dining,2,940,4,0,1.3,YouTube,1,0,18,124,4,7,81,0,9,1,1,0,1,1,6536
41,Male,Indian,Sharjah,Tier 2,Married,Masters,Employed Full-Time,12962,0,0,Weekly,Online,Beauty,3,2536,9,0,0.7,Instagram,0,0,22,64,4,8,74,7,0,1,1,0,1,0,7343
62,Male,Indian,Dubai,Tier 1,Married,High School,Unemployed,1963,0,0,Monthly,In-Store,Travel,17,252,3,1,7.8,Instagram,0,1,8,23,7,2,109,7,3,1,1,0,0,0,3037
52,Male,Indian,Ras Al Khaimah,Tier 3,Married,Bachelors,Employed Full-Time,9599,1,1,Weekly,Online,Fashion,8,826,2,1,7.7,Instagram,0,0,15,23,5,5,5,1,6,0,0,1,0,1,4980
23,Male,Pakistani,Ajman,Tier 3,Single,Masters,Self-Employed,23485,0,1,Daily,Both,Home and Living,15,1039,5,0,3.7,YouTube,0,0,7,16,7,7,4,4,0,1,1,0,1,0,4313
36,Female,Pakistani,Abu Dhabi,Tier 1,Divorced,Bachelors,Employed Full-Time,17440,1,0,Bi-Weekly,Both,Travel,13,2398,9,0,0.9,Snapchat,1,1,29,44,1,0,103,7,9,1,0,0,0,1,9118
47,Male,Lebanese,Dubai,Tier 1,Married,High School,Employed Full-Time,15289,1,1,Weekly,Online,Groceries,19,1975,8,0,5.1,TikTok,0,0,7,60,9,5,15,2,1,1,1,0,0,1,8717
24,Female,American,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,15040,1,1,Weekly,In-Store,Beauty,1,1983,3,0,2.7,Snapchat,0,1,10,109,8,2,2,5,3,0,0,0,0,0,7935
27,Male,Pakistani,Dubai,Tier 1,Married,Bachelors,Student,4191,1,1,Weekly,Both,Electronics,12,2000,1,0,7.5,Twitter X,0,1,6,65,7,7,49,1,9,0,1,0,0,1,5520
58,Female,Jordanian,Abu Dhabi,Tier 1,Married,Bachelors,Student,3082,0,1,Monthly,Online,Electronics,18,487,2,1,6.5,YouTube,1,0,20,147,10,8,119,4,1,1,1,0,0,0,3962
49,Female,Indian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,9161,1,1,Weekly,Online,Beauty,18,1084,2,1,5.4,Facebook,0,0,1,173,2,4,56,1,1,1,1,1,1,0,6660
51,Male,Indian,Dubai,Tier 1,Married,Bachelors,Self-Employed,4964,1,1,Bi-Weekly,Online,Travel,3,886,1,1,2.6,Facebook,0,1,20,97,6,1,117,0,0,1,0,0,1,1,4367
45,Male,Jordanian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,19942,1,1,Monthly,Online,Food and Dining,18,656,8,1,5.8,TikTok,1,1,4,98,4,6,8,3,1,1,0,0,1,1,5734
32,Female,Indian,Abu Dhabi,Tier 1,Married,Masters,Employed Full-Time,26559,1,1,Bi-Weekly,In-Store,Home and Living,17,691,3,0,2.7,TikTok,1,1,17,129,3,5,16,6,2,1,0,0,0,0,4817
47,Male,Other,Dubai,Tier 1,Married,High School,Self-Employed,20455,1,1,Weekly,In-Store,Luxury,11,1858,2,0,0.8,LinkedIn,0,0,10,12,8,5,64,4,3,1,1,0,1,0,11315
54,Female,Pakistani,Dubai,Tier 1,Single,Masters,Employed Part-Time,25306,1,1,Monthly,In-Store,Sports,5,2207,9,0,4.3,Twitter X,0,0,25,153,4,0,84,7,0,0,1,0,0,1,12136
46,Female,Lebanese,Fujairah,Tier 3,Single,Masters,Employed Full-Time,22195,1,1,Daily,In-Store,Sports,7,692,5,0,4.2,Facebook,0,0,16,87,3,0,24,3,0,1,0,0,0,1,9545
39,Female,Pakistani,Abu Dhabi,Tier 1,Single,Masters,Employed Full-Time,15691,1,1,Weekly,Both,Luxury,18,752,7,1,6.2,Instagram,1,1,20,89,5,5,99,3,6,0,1,0,1,1,3640
21,Male,Pakistani,Sharjah,Tier 2,Single,Masters,Unemployed,905,0,1,Weekly,Both,Beauty,7,2898,7,0,7.0,Instagram,1,1,5,88,9,5,55,5,4,1,1,0,0,1,8184
37,Female,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Student,3748,0,1,Weekly,In-Store,Beauty,18,2967,9,1,3.2,Instagram,1,0,12,138,10,3,54,6,6,0,0,0,1,0,5696
49,Female,British,Dubai,Tier 1,Married,Bachelors,Self-Employed,10238,1,1,Monthly,Online,Fashion,2,1772,5,0,3.9,Snapchat,1,1,6,161,3,7,81,2,9,1,1,0,1,1,5131
53,Female,Filipino,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,24874,1,0,Monthly,Online,Travel,6,898,4,1,4.0,Snapchat,0,0,10,130,9,8,69,6,8,1,1,0,0,1,9819
21,Male,Other,Dubai,Tier 1,Married,Diploma,Self-Employed,17156,0,1,Weekly,Online,Electronics,8,2604,6,0,2.9,YouTube,0,0,17,132,4,5,78,4,0,0,1,0,1,1,8854
44,Female,Indian,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,6411,1,0,Rarely,Both,Fashion,17,2274,2,1,6.1,Facebook,0,1,5,151,10,9,78,2,7,1,1,0,0,0,4736
34,Male,Emirati,Abu Dhabi,Tier 1,Married,High School,Unemployed,342,1,1,Weekly,Online,Beauty,4,1512,9,0,4.4,TikTok,0,1,11,110,4,7,110,7,9,1,1,0,0,1,4250
29,Female,Pakistani,Dubai,Tier 1,Married,High School,Employed Full-Time,12308,1,0,Bi-Weekly,Online,Food and Dining,17,1916,1,1,7.4,Instagram,1,1,23,41,2,7,107,5,3,1,1,0,1,1,5428
39,Male,Egyptian,Fujairah,Tier 3,Married,Diploma,Employed Full-Time,14403,0,1,Monthly,Both,Luxury,16,2765,7,1,5.4,LinkedIn,1,0,21,38,8,1,60,6,8,1,1,0,1,1,4263
34,Female,Jordanian,Dubai,Tier 1,Married,High School,Employed Full-Time,6924,1,0,Monthly,In-Store,Groceries,15,560,8,1,2.1,TikTok,1,0,2,56,4,3,31,3,1,1,0,0,0,0,2053
27,Male,Indian,Fujairah,Tier 3,Single,High School,Self-Employed,6837,1,1,Weekly,Both,Sports,15,2206,5,0,1.7,Facebook,0,0,18,172,3,0,20,6,8,1,0,0,0,0,5003
18,Female,Egyptian,Fujairah,Tier 3,Single,Bachelors,Self-Employed,4576,1,0,Monthly,Both,Food and Dining,8,2969,3,0,3.3,Snapchat,1,1,10,24,3,0,77,0,7,1,0,0,1,1,6975
39,Female,Indian,Dubai,Tier 1,Single,Diploma,Employed Full-Time,18641,0,1,Weekly,Online,Beauty,17,1145,5,0,3.1,Instagram,0,0,22,93,1,5,54,7,5,0,1,1,0,0,4008
43,Female,Egyptian,Dubai,Tier 1,Single,Bachelors,Employed Part-Time,12963,1,0,Weekly,Both,Beauty,19,2586,6,0,3.6,Instagram,1,1,1,169,8,6,9,0,4,1,1,0,0,1,5838
35,Male,Other,Abu Dhabi,Tier 1,Divorced,Bachelors,Student,2973,1,1,Bi-Weekly,Online,Beauty,1,782,7,1,1.9,TikTok,1,1,2,28,5,4,116,1,2,1,1,1,1,1,1915
31,Male,Indian,Abu Dhabi,Tier 1,Married,Masters,Employed Full-Time,12503,1,0,Monthly,Both,Fashion,13,2378,2,0,7.8,TikTok,0,0,22,62,5,7,34,1,0,1,0,0,1,0,7109
64,Female,Pakistani,Abu Dhabi,Tier 1,Married,High School,Self-Employed,12371,1,0,Weekly,In-Store,Travel,6,1287,5,1,1.6,Facebook,1,0,24,143,4,8,76,4,5,0,1,0,1,0,5592
46,Male,Other,Fujairah,Tier 3,Married,PhD,Student,3062,1,0,Weekly,Both,Luxury,10,1530,9,1,5.4,Snapchat,0,0,16,10,5,3,104,6,9,0,1,0,0,0,4397
29,Female,Jordanian,Sharjah,Tier 2,Single,Bachelors,Employed Full-Time,10883,1,0,Weekly,Both,Sports,1,2515,5,0,0.6,YouTube,0,0,4,128,5,0,80,0,4,1,1,0,0,0,6554
53,Female,Filipino,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,19658,1,1,Weekly,In-Store,Home and Living,12,2060,9,1,3.6,LinkedIn,1,0,28,29,9,5,65,3,7,0,1,1,0,1,8294
52,Female,Filipino,Dubai,Tier 1,Married,Masters,Employed Full-Time,25646,0,1,Daily,In-Store,Food and Dining,19,2851,6,1,2.8,TikTok,0,0,1,159,6,0,16,0,0,1,1,0,1,0,8180
29,Male,Indian,Sharjah,Tier 2,Single,Diploma,Employed Full-Time,18184,1,1,Rarely,Both,Fashion,15,1583,3,0,3.4,Snapchat,0,0,11,63,9,1,70,4,9,0,0,0,0,1,6610
24,Female,Filipino,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,16965,0,1,Weekly,Both,Fashion,5,711,5,0,4.2,Facebook,0,0,4,87,8,10,84,1,0,1,1,0,0,0,4471
46,Female,Jordanian,Sharjah,Tier 2,Married,Bachelors,Self-Employed,14493,1,1,Weekly,Both,Fashion,2,1251,1,0,5.0,Instagram,1,1,28,146,3,3,6,7,6,1,0,1,0,1,6710
28,Male,British,Dubai,Tier 1,Married,Masters,Employed Part-Time,34486,0,0,Bi-Weekly,Both,Sports,19,2785,7,1,4.9,YouTube,0,1,12,7,2,3,35,5,7,1,1,1,0,1,15513
50,Female,Indian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,5119,0,0,Monthly,Online,Luxury,14,153,2,0,5.2,Snapchat,1,0,21,155,6,5,105,7,9,0,1,0,0,0,2562
23,Male,Indian,Dubai,Tier 1,Married,PhD,Self-Employed,27624,1,1,Monthly,Both,Home and Living,9,2809,8,0,6.8,LinkedIn,1,0,23,137,2,7,115,1,0,1,0,1,0,0,6560
64,Male,Indian,Sharjah,Tier 2,Married,PhD,Self-Employed,39934,0,1,Monthly,In-Store,Home and Living,1,2679,7,0,7.2,YouTube,1,0,6,20,3,2,3,5,8,1,1,1,0,0,8392
32,Male,Indian,Dubai,Tier 1,Single,High School,Student,1384,1,1,Daily,Both,Groceries,13,2154,5,0,6.0,Snapchat,0,1,20,117,3,5,21,2,6,0,1,0,1,1,3239
49,Male,Emirati,Sharjah,Tier 2,Married,Diploma,Employed Full-Time,14103,0,0,Monthly,Both,Electronics,17,627,9,0,1.1,Instagram,0,0,10,92,1,2,7,5,6,1,1,0,0,1,5694
28,Female,Pakistani,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,23285,1,1,Bi-Weekly,Online,Fashion,2,1131,1,1,7.7,Snapchat,0,0,4,50,5,1,78,1,7,1,1,1,0,0,7481
40,Male,Indian,Sharjah,Tier 2,Married,Masters,Student,4071,1,1,Bi-Weekly,Online,Home and Living,14,2214,7,0,7.6,Snapchat,0,0,29,67,8,3,30,6,7,0,1,1,1,1,6217
43,Male,Indian,Abu Dhabi,Tier 1,Divorced,High School,Employed Full-Time,20557,1,0,Rarely,Online,Luxury,6,868,5,0,5.8,Twitter X,0,1,17,109,9,3,22,3,0,0,1,0,1,1,8010
51,Male,Filipino,Dubai,Tier 1,Married,Masters,Employed Full-Time,31571,1,1,Monthly,In-Store,Luxury,6,128,0,1,4.4,Instagram,0,0,5,145,7,1,14,6,3,0,0,1,0,1,10935
63,Female,Indian,Sharjah,Tier 2,Married,Masters,Employed Full-Time,11718,0,0,Monthly,Online,Fashion,18,1897,5,0,2.4,TikTok,1,0,2,99,5,10,55,4,8,1,1,0,1,0,8743
51,Female,Emirati,Dubai,Tier 1,Married,Masters,Student,874,1,0,Weekly,In-Store,Electronics,19,1939,4,0,6.2,YouTube,0,0,5,149,8,2,89,6,2,1,1,0,0,0,4123
46,Male,Indian,Abu Dhabi,Tier 1,Married,PhD,Employed Full-Time,36031,1,1,Bi-Weekly,Online,Travel,9,608,5,0,7.1,YouTube,1,0,15,160,9,8,67,6,5,0,0,0,1,1,4076
21,Male,Indian,Dubai,Tier 1,Divorced,Bachelors,Student,1780,0,0,Rarely,Online,Electronics,15,2983,0,1,5.5,Instagram,0,0,2,48,9,9,5,1,3,1,1,1,1,0,4657
34,Female,Filipino,Sharjah,Tier 2,Single,Bachelors,Student,3923,0,0,Bi-Weekly,Online,Groceries,7,1756,3,1,5.2,LinkedIn,0,1,17,166,9,8,69,1,0,1,1,0,0,1,2141
52,Male,Emirati,Ras Al Khaimah,Tier 3,Married,Masters,Employed Full-Time,29318,0,1,Weekly,Online,Electronics,6,1669,6,1,1.9,Instagram,0,1,23,28,2,9,115,5,2,1,1,0,0,1,10653
30,Male,American,Abu Dhabi,Tier 1,Married,Masters,Employed Part-Time,15917,0,1,Monthly,Online,Beauty,5,2205,4,0,3.2,LinkedIn,1,1,3,70,3,6,59,3,2,1,0,0,1,1,6050
58,Male,Other,Abu Dhabi,Tier 1,Married,PhD,Employed Full-Time,30352,1,0,Daily,Both,Groceries,19,2896,5,1,5.9,Instagram,0,0,4,58,2,1,106,1,2,1,0,0,1,0,8482
56,Female,American,Sharjah,Tier 2,Single,PhD,Employed Full-Time,18147,1,0,Monthly,Online,Fashion,1,2785,1,1,0.6,YouTube,1,0,8,10,5,4,9,6,5,0,1,0,1,1,6916
32,Male,Filipino,Dubai,Tier 1,Married,Bachelors,Self-Employed,22357,1,1,Monthly,Online,Home and Living,7,1903,7,0,5.3,Facebook,1,1,3,2,3,7,48,3,8,1,1,0,0,1,5851
46,Male,Jordanian,Ras Al Khaimah,Tier 3,Married,Bachelors,Self-Employed,24166,0,0,Bi-Weekly,Both,Groceries,18,119,9,1,6.3,TikTok,0,0,28,153,9,0,105,1,6,0,0,1,1,1,2988
46,Male,British,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,22628,1,1,Bi-Weekly,Online,Fashion,8,2484,3,0,3.0,TikTok,0,0,0,166,2,0,102,3,6,1,1,0,0,0,8666
28,Female,Emirati,Fujairah,Tier 3,Married,Masters,Self-Employed,25058,1,0,Weekly,Both,Sports,12,1239,5,0,1.1,Instagram,1,0,26,1,5,10,37,1,0,1,0,0,0,1,6080
49,Male,Pakistani,Sharjah,Tier 2,Single,Bachelors,Employed Full-Time,12604,1,0,Monthly,Both,Luxury,10,2952,2,0,6.6,Facebook,0,1,21,80,5,10,68,4,8,1,0,1,0,0,4422
19,Female,Jordanian,Sharjah,Tier 2,Divorced,Masters,Employed Full-Time,15093,1,1,Bi-Weekly,In-Store,Fashion,6,1131,8,0,1.6,LinkedIn,0,0,26,90,5,5,20,2,3,0,1,0,0,1,6727
64,Male,Indian,Abu Dhabi,Tier 1,Married,High School,Employed Full-Time,19111,1,0,Bi-Weekly,In-Store,Fashion,16,1524,7,0,3.3,Facebook,1,0,10,73,1,6,85,2,7,1,0,1,0,0,5028
31,Male,Emirati,Abu Dhabi,Tier 1,Married,High School,Employed Full-Time,11221,1,0,Monthly,Online,Electronics,19,294,5,0,5.8,LinkedIn,0,1,4,13,10,6,50,6,0,1,1,0,0,1,4178
37,Female,American,Abu Dhabi,Tier 1,Single,Bachelors,Unemployed,481,1,1,Weekly,In-Store,Beauty,18,733,8,0,6.6,Twitter X,1,0,9,71,7,2,112,0,7,0,0,0,0,0,2261
39,Male,Lebanese,Dubai,Tier 1,Single,High School,Self-Employed,15602,1,0,Bi-Weekly,In-Store,Luxury,13,1849,9,1,7.0,YouTube,0,1,2,1,2,9,24,2,8,1,1,0,0,1,8287
28,Female,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,16284,0,1,Monthly,Online,Fashion,7,1651,8,1,4.5,Facebook,1,0,14,159,2,3,71,6,4,0,1,1,0,1,4128
44,Female,Filipino,Abu Dhabi,Tier 1,Married,High School,Employed Full-Time,21766,0,0,Rarely,Online,Beauty,7,2882,1,0,4.1,Instagram,0,1,26,56,9,8,110,3,6,0,0,0,0,1,9939
20,Female,Indian,Ajman,Tier 3,Married,Bachelors,Employed Full-Time,19510,1,0,Daily,Both,Fashion,16,120,8,0,6.9,Twitter X,0,0,26,147,1,10,119,3,9,1,1,1,1,1,2845
34,Male,British,Abu Dhabi,Tier 1,Single,High School,Employed Full-Time,5123,0,1,Daily,Online,Groceries,10,1938,7,0,4.7,TikTok,0,0,13,4,9,9,49,5,1,1,0,1,0,1,3136
61,Female,Indian,Dubai,Tier 1,Married,Masters,Self-Employed,21573,0,0,Bi-Weekly,Both,Electronics,15,1312,1,0,4.8,YouTube,0,1,4,28,6,3,8,2,0,1,0,1,1,0,6166
45,Male,Indian,Dubai,Tier 1,Married,Masters,Student,4834,1,1,Monthly,Both,Travel,14,2205,8,1,3.8,TikTok,1,1,7,44,5,4,75,5,5,1,0,1,0,1,4522
46,Female,Jordanian,Abu Dhabi,Tier 1,Single,Bachelors,Self-Employed,6243,0,0,Weekly,Online,Sports,12,1281,4,1,3.3,TikTok,1,1,16,30,5,5,113,3,8,1,1,1,1,1,3326
38,Female,Pakistani,Dubai,Tier 1,Married,Masters,Employed Full-Time,20328,0,1,Rarely,Online,Groceries,15,771,8,1,4.1,Instagram,0,0,19,36,5,6,110,4,0,1,0,0,0,1,6791
64,Female,Egyptian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,13970,1,1,Weekly,Online,Travel,8,351,2,0,3.2,Facebook,1,1,18,106,6,4,73,3,9,1,1,0,0,1,4235
33,Male,Pakistani,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,21513,1,0,Daily,Both,Fashion,7,1503,3,1,3.1,Instagram,0,0,3,122,7,6,6,5,0,1,1,0,0,0,9509
54,Male,Indian,Abu Dhabi,Tier 1,Single,Bachelors,Employed Full-Time,18630,1,0,Weekly,Online,Electronics,9,1421,0,1,8.0,YouTube,1,1,1,4,9,1,40,4,3,1,0,0,0,0,6762
37,Male,Egyptian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,15714,0,1,Monthly,Both,Food and Dining,14,1965,4,0,3.0,TikTok,1,0,1,11,2,6,81,4,9,1,0,1,1,1,3025
23,Female,Indian,Dubai,Tier 1,Single,Masters,Employed Full-Time,28895,1,0,Weekly,Both,Fashion,7,2625,6,1,2.4,TikTok,0,0,1,53,4,4,54,4,5,0,0,1,1,1,10172
36,Male,Indian,Sharjah,Tier 2,Single,High School,Employed Full-Time,8501,0,0,Bi-Weekly,Both,Food and Dining,12,1479,6,0,3.2,Instagram,0,0,2,124,5,9,77,1,8,1,1,0,1,0,6122
22,Male,Indian,Dubai,Tier 1,Single,Diploma,Employed Part-Time,23157,1,0,Bi-Weekly,Online,Home and Living,14,1975,5,1,4.9,Instagram,1,1,27,88,6,4,109,0,1,0,0,0,1,0,10056
20,Female,British,Sharjah,Tier 2,Married,High School,Self-Employed,23169,1,1,Monthly,In-Store,Food and Dining,11,1001,5,0,7.3,TikTok,0,0,8,54,7,10,17,7,4,1,0,0,0,1,7091
18,Female,Other,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,5706,1,1,Daily,Online,Sports,19,305,7,1,6.4,TikTok,0,0,4,84,3,5,51,7,6,0,1,0,0,1,1662
55,Male,Other,Ajman,Tier 3,Divorced,PhD,Self-Employed,40106,1,1,Monthly,Online,Electronics,6,1003,9,1,6.8,Instagram,0,0,19,45,3,8,2,5,3,1,1,1,1,1,5433
32,Female,Pakistani,Abu Dhabi,Tier 1,Single,High School,Employed Full-Time,12566,0,0,Weekly,Online,Travel,3,1218,8,0,6.9,Instagram,0,0,28,145,9,3,30,3,5,1,1,0,1,0,5820
51,Male,Indian,Abu Dhabi,Tier 1,Single,Bachelors,Employed Full-Time,5612,0,1,Rarely,Both,Fashion,6,1749,3,0,7.4,TikTok,0,1,14,64,9,4,32,1,5,1,1,0,1,0,5626
52,Male,Pakistani,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,20838,1,0,Monthly,Both,Sports,9,1597,3,1,2.3,Twitter X,1,0,3,13,2,4,50,5,3,0,1,0,1,1,5279
42,Male,Jordanian,Abu Dhabi,Tier 1,Single,Bachelors,Employed Full-Time,8297,1,0,Weekly,Online,Beauty,2,2659,7,0,3.9,TikTok,0,0,2,179,4,2,100,0,3,1,1,1,1,0,6356
41,Male,Indian,Dubai,Tier 1,Married,Bachelors,Student,2542,0,1,Rarely,In-Store,Sports,6,409,4,0,3.4,TikTok,0,1,8,52,4,2,71,1,8,1,0,1,1,0,1315
29,Male,Other,Sharjah,Tier 2,Single,High School,Employed Full-Time,19546,0,1,Daily,Online,Luxury,14,1263,9,1,3.4,TikTok,1,0,26,143,5,0,16,3,0,1,1,0,0,0,4019
35,Female,Indian,Dubai,Tier 1,Single,Bachelors,Employed Part-Time,19967,0,0,Monthly,Both,Luxury,19,2393,8,0,5.4,Snapchat,1,1,9,132,2,3,83,5,4,1,0,0,0,0,5409
32,Male,Other,Ajman,Tier 3,Single,Bachelors,Employed Part-Time,13045,1,0,Bi-Weekly,Online,Luxury,4,2190,5,1,3.5,TikTok,0,0,16,82,4,8,79,4,8,1,1,0,1,1,10370
61,Male,Jordanian,Sharjah,Tier 2,Married,Bachelors,Self-Employed,5391,0,1,Bi-Weekly,In-Store,Travel,14,1203,8,1,5.1,Snapchat,1,0,29,107,3,1,55,1,8,1,1,1,0,1,4075
33,Female,Lebanese,Dubai,Tier 1,Single,Bachelors,Student,1409,0,0,Weekly,In-Store,Groceries,10,910,3,1,3.4,YouTube,1,0,21,9,6,9,57,0,8,0,1,0,0,1,3059
44,Male,Indian,Sharjah,Tier 2,Married,Bachelors,Self-Employed,12453,1,0,Bi-Weekly,Both,Travel,6,1039,0,1,2.8,Instagram,1,1,19,112,4,3,78,0,1,1,0,0,0,1,2550
25,Male,Emirati,Dubai,Tier 1,Married,Bachelors,Self-Employed,12008,1,0,Weekly,Online,Sports,11,533,3,1,3.1,Instagram,1,1,7,120,1,8,45,0,6,1,1,1,0,1,3587
63,Female,Indian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,19948,1,0,Bi-Weekly,In-Store,Luxury,13,2973,8,1,6.5,Instagram,0,0,22,67,3,8,52,5,9,1,1,0,1,1,10811
42,Female,Indian,Fujairah,Tier 3,Married,Bachelors,Employed Full-Time,9425,0,1,Weekly,In-Store,Food and Dining,18,1482,6,1,5.0,TikTok,1,1,18,82,8,7,71,1,7,1,0,0,0,1,4241
34,Female,Emirati,Abu Dhabi,Tier 1,Married,Bachelors,Employed Part-Time,18157,1,1,Monthly,Online,Electronics,14,390,5,0,7.8,Instagram,1,1,4,101,3,1,47,6,0,1,1,0,1,0,8224
46,Female,Pakistani,Abu Dhabi,Tier 1,Divorced,Bachelors,Employed Part-Time,21021,1,0,Bi-Weekly,Online,Groceries,11,2427,1,0,6.7,TikTok,1,0,26,120,7,10,33,6,1,0,0,1,0,1,8587
25,Female,Pakistani,Dubai,Tier 1,Single,Bachelors,Unemployed,1553,1,1,Monthly,Both,Luxury,5,1968,3,0,4.1,YouTube,0,1,10,157,2,2,98,6,0,1,1,0,1,0,2089
32,Male,Egyptian,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,6805,1,0,Monthly,Both,Electronics,8,2896,0,1,2.3,Instagram,0,0,3,175,5,5,24,0,8,1,0,0,0,0,4028
44,Female,Egyptian,Fujairah,Tier 3,Single,Bachelors,Employed Full-Time,19447,1,1,Weekly,Online,Beauty,4,1248,2,0,5.6,TikTok,1,1,3,116,7,1,35,7,9,0,1,1,0,0,8485
63,Male,Indian,Dubai,Tier 1,Single,Masters,Employed Part-Time,12859,0,0,Daily,Both,Travel,12,1517,1,1,5.9,Twitter X,0,0,25,114,1,2,64,2,4,0,1,0,0,0,6036
24,Female,Other,Dubai,Tier 1,Single,Bachelors,Student,4989,1,0,Weekly,In-Store,Electronics,6,250,3,1,4.0,Instagram,1,1,14,133,1,0,85,5,3,1,1,0,0,0,1232
20,Male,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Student,4991,1,0,Rarely,Both,Food and Dining,8,792,3,0,2.2,Instagram,0,0,7,111,8,3,88,0,7,0,1,0,0,1,3670
46,Female,Pakistani,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,12856,1,1,Bi-Weekly,Both,Food and Dining,4,147,8,0,4.7,Snapchat,1,0,24,59,2,10,101,0,2,1,0,0,0,1,3204
61,Male,Pakistani,Abu Dhabi,Tier 1,Divorced,Bachelors,Employed Full-Time,21630,1,0,Monthly,In-Store,Groceries,10,1626,6,1,2.4,Instagram,0,0,26,35,4,5,80,1,7,1,1,1,0,1,5819
41,Female,Lebanese,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,10061,1,0,Monthly,Online,Luxury,11,1341,2,1,7.5,Twitter X,1,0,12,5,3,0,60,6,2,0,0,0,0,1,4094
20,Male,Emirati,Dubai,Tier 1,Single,PhD,Employed Full-Time,29954,1,1,Rarely,In-Store,Electronics,15,888,6,0,5.2,Instagram,0,1,29,50,5,0,81,6,5,1,1,1,0,1,7168
37,Female,Pakistani,Dubai,Tier 1,Divorced,Masters,Unemployed,821,1,0,Bi-Weekly,Both,Luxury,5,401,7,1,2.7,Snapchat,1,1,29,60,2,7,29,3,3,1,0,0,0,1,1327
